#{"t_start": 1763582220.675601, "env_id": "None"}
r,l,t
342.350712,302,2473.304472
1773.001214,1001,2492.748852
1770.539193,1001,2501.606768
1787.534376,1001,2521.562619
2021.630865,1001,2530.219014
1807.90384,1001,2550.992381
1738.610049,1001,2559.761929
1985.679262,1001,2580.013197
1493.51267,1001,2588.724052
1326.456222,913,2596.699906
1794.733487,1001,2616.971555
1754.264381,1001,2625.805362
2076.949787,1001,2645.720877
1958.715869,1001,2654.549835
1627.086057,1001,2674.86148
1793.330073,1001,2683.887377
2067.812919,1001,2702.881894
1835.155097,1001,2712.778781
1781.006431,1001,2732.192153
512.178263,380,2735.475791
1772.814797,1001,2755.404246
1769.303156,1001,2764.183331
1756.513531,1001,2783.798856
1686.90903,1001,2792.562749
1913.769772,1001,2812.743324
1756.136747,1001,2821.497308
1700.671554,1001,2830.217131
1651.751891,1001,2849.884677
1762.272257,1001,2858.542405
912.024389,683,2876.48329
2058.733999,1001,2885.391275
1799.273012,1001,2910.821286
1384.940028,1001,2919.400131
1940.40053,1001,2937.576971
1787.44991,1001,2947.79051
1831.198993,1001,2966.887746
1821.409872,1001,2976.446392
1812.322287,1001,2993.790415
1530.359381,1001,3002.798779
1736.240836,1001,3025.428095
2064.392999,1001,3035.697649
1433.24689,1001,3059.056632
1788.503575,1001,3068.239542
1841.60646,1001,3090.456901
1715.576006,1001,3100.671779
1816.716375,1001,3121.408981
1130.028373,667,3127.389789
1777.717284,1001,3136.841226
1742.545375,1001,3161.88793
1763.861724,1001,3172.618432
1842.675886,1001,3196.308723
1982.908138,1001,3208.664738
1794.313284,1001,3232.266663
1811.995323,1001,3244.312235
1565.19337,1001,3269.442151
1832.708226,1001,3281.154538
1862.845419,1001,3303.750292
1681.10906,1001,3314.936668
783.096244,517,3332.914031
1822.105884,1001,3344.080326
1396.991898,1001,3361.614804
2070.021252,1001,3370.127399
2091.11669,1001,3388.850624
1659.207845,1001,3397.422127
1618.789107,1001,3406.799912
1835.86816,1001,3424.376074
1937.716584,1001,3432.834301
2066.14408,1001,3452.002098
1532.038119,1001,3460.617707
2121.418632,1001,3478.985436
1781.846266,1001,3487.492677
1800.220278,1001,3509.065422
1783.138441,1001,3518.339339
1630.766128,1001,3539.308613
1972.260669,1001,3548.410701
1889.02491,1001,3566.471195
1832.596825,1001,3575.710012
1511.858211,1001,3594.790654
1613.400115,1001,3604.154931
1570.388531,1001,3623.493137
1835.3624,1001,3632.527117
1728.083523,1001,3653.153377
