#{"t_start": 1763582221.046335, "env_id": "None"}
r,l,t
1669.083445,1001,1341.532602
766.43876,1001,1350.560123
820.327159,1001,1369.482404
1138.924551,1001,1379.641509
717.121021,1001,1398.575996
1031.612862,1001,1408.534333
685.020002,1001,1427.648757
1993.320759,1001,1436.649554
1530.503643,1001,1457.546495
1281.539254,1001,1466.492473
948.602556,1001,1486.316021
765.549867,1001,1495.651076
1955.930912,1001,1515.610923
1999.666298,1001,1524.646414
1000.186784,1001,1544.38381
1644.996525,1001,1553.34212
605.761351,1001,1573.563558
1523.946178,1001,1582.684681
768.625134,1001,1601.558091
329.992269,280,1604.050002
340.568334,394,1608.777944
1399.44083,1001,1617.655556
1836.064122,1001,1636.908084
1813.643367,1001,1647.102061
1437.628281,1001,1666.194403
2085.611425,1001,1676.193654
2092.614139,1001,1695.269643
1436.572171,1001,1704.087044
1210.712627,1001,1723.567854
278.986947,341,1726.563235
1367.56692,1001,1735.178324
1458.195499,1001,1755.031961
1540.379031,1001,1764.084919
1819.365569,1001,1784.218631
1625.221752,1001,1792.898143
1675.274978,1001,1813.242909
896.254828,1001,1822.400873
2030.032387,1001,1841.817102
1336.618274,1001,1850.896772
213.589057,262,1853.152294
1686.519088,1001,1873.000971
1722.099477,1001,1881.775387
1792.457307,1001,1900.779017
913.631083,1001,1910.838328
1328.52149,1001,1929.240092
1886.691481,1001,1939.192538
1819.968361,1001,1958.132827
1624.875224,1001,1966.97876
1720.374204,1001,1987.51668
1329.994817,1001,1996.298579
1492.682015,1001,2017.735397
1982.79606,1001,2026.651562
1716.925121,1001,2048.179515
1183.813665,1001,2056.889115
2058.194933,1001,2077.289383
1720.032092,1001,2086.351424
1727.372045,1001,2106.744142
1136.748577,1001,2115.499145
1507.181981,1001,2134.527847
406.238534,377,2139.015241
1748.237866,1001,2148.000694
1716.58121,1001,2166.941575
2001.000009,1001,2177.013982
2035.603326,1001,2195.345278
2066.429352,1001,2205.297988
1186.002012,1001,2224.165496
1164.318901,1001,2233.007661
1748.866093,1001,2254.7853
1588.280709,1001,2263.30955
906.954998,801,2284.853826
1844.751585,1001,2293.679404
2060.687962,1001,2315.935188
1748.69027,1001,2324.667832
1689.769329,1001,2346.738842
2049.059103,1001,2355.791489
1672.557451,1001,2375.833714
1581.302087,1001,2384.621145
1778.029813,1001,2405.443957
1730.69136,1001,2414.55919
1629.415074,1001,2433.924989
235.210353,306,2436.594301
1772.839629,1001,2446.435608
1343.524573,1001,2465.241446
1806.335008,1001,2475.279423
2036.346385,1001,2494.700573
1759.877971,1001,2503.565784
1744.908259,1001,2523.492018
1713.678079,1001,2532.172786
1749.543006,1001,2552.913206
1598.64039,1001,2561.704572
1739.295706,1001,2581.909122
1731.204874,1001,2590.636006
1420.482271,1001,2610.916517
1726.427661,1001,2619.69849
2025.428392,1001,2639.602291
1977.053205,1001,2648.440082
413.507322,364,2651.648469
1775.623556,1001,2670.731599
1727.396525,1001,2681.009426
1639.746891,1001,2699.958728
1751.594185,1001,2709.908664
2082.773747,1001,2729.293964
1274.585251,1001,2739.168344
1716.2943,1001,2757.922744
1713.170065,1001,2766.759054
1808.464771,1001,2786.327576
1721.324502,1001,2795.156469
1541.535617,1001,2815.269587
1545.675097,1001,2824.086129
610.771276,441,2827.90606
1793.739519,1001,2847.535165
1620.185048,1001,2856.181647
1807.135872,1001,2876.96208
1806.984642,1001,2885.836232
1779.335328,1001,2911.239907
1698.153008,1001,2919.919692
1802.290756,1001,2939.134814
2035.238041,1001,2948.287161
1792.32587,1001,2967.409249
1821.564389,1001,2976.856721
1841.709821,1001,2994.195783
2068.999029,1001,3003.517466
1754.650041,1001,3025.973138
1746.090437,1001,3036.245099
1837.049966,1001,3059.570099
1824.856807,1001,3068.857431
1556.884672,1001,3090.926195
1797.158111,1001,3101.25631
1737.51219,1001,3121.857905
1654.53293,1001,3130.972832
2075.920393,1001,3156.116083
1700.775138,1001,3165.394634
1782.121228,1001,3190.111507
1816.1959,1001,3200.869187
310.697682,450,3206.991156
1357.94023,1001,3230.520033
1898.176885,1001,3242.659032
1972.823766,1001,3267.814492
1746.383546,1001,3279.221319
1663.463555,1001,3302.15096
1946.83567,1001,3313.317026
2046.812012,1001,3336.110908
2040.834354,1001,3346.817976
361.339949,343,3349.676268
2042.109253,1001,3367.223257
2058.824561,1001,3376.830886
1619.459677,1001,3394.315958
2096.59968,1001,3403.097327
32.513435,155,3405.359847
1895.010951,1001,3422.831425
2069.18458,1001,3431.225549
1759.692274,1001,3450.42504
1810.344533,1001,3458.892159
1783.576536,1001,3477.520687
1935.796904,1001,3485.921861
1347.127541,964,3507.003356
364.300458,373,3510.452969
1869.22685,1001,3531.162667
881.996181,655,3536.629149
1639.129622,1001,3546.600718
1727.242402,1001,3564.855735
1863.394707,1001,3574.107193
1903.578717,1001,3592.828314
2045.695451,1001,3602.436312
1889.81183,1001,3621.701668
1802.349388,1001,3630.80046
2005.593965,1001,3651.427704
