#{"t_start": 1763582221.3423874, "env_id": "None"}
r,l,t
883.999481,1001,1468.436566
1217.562135,1001,1488.256847
1104.327981,1001,1497.685521
717.744394,1001,1517.528138
665.538457,1001,1526.570455
1274.444334,1001,1546.307446
1106.135072,1001,1555.268683
2001.321079,1001,1575.510974
1489.821512,1001,1584.688839
1177.529541,1001,1603.499721
2092.862455,1001,1613.635817
1516.963888,1001,1632.876765
1641.732603,1001,1642.962644
566.322565,1001,1662.136491
107.052099,261,1664.435223
1584.056629,1001,1674.429901
1418.743308,1001,1693.543062
1961.25256,1001,1702.372418
1383.36633,1001,1721.837105
927.253386,1001,1730.531887
1545.672266,1001,1750.13056
1494.555507,1001,1759.345602
976.125249,1001,1779.542769
1304.637896,1001,1788.257483
1639.055213,1001,1808.491779
686.705982,478,1812.727988
1012.303045,1001,1821.884739
1637.510121,1001,1841.286
2069.426345,1001,1850.379881
996.817209,1001,1869.056244
1973.435169,1001,1879.003768
1685.29131,1001,1897.931519
1611.364052,1001,1907.896463
1442.090715,1001,1926.398196
319.950219,399,1930.062947
1935.239349,1001,1939.960831
1603.314833,1001,1958.819501
1938.108767,1001,1967.680371
1701.023249,1001,1988.183164
1703.215588,1001,1997.015429
1698.181568,1001,2018.476547
2095.430607,1001,2027.310479
1974.167554,1001,2048.852908
1677.393815,1001,2057.588615
1571.505554,1001,2077.988157
1655.078231,1001,2087.025454
1728.218837,1001,2107.46604
1681.983907,1001,2116.179145
1939.278156,1001,2135.239962
1118.556306,1001,2145.276547
1677.802404,1001,2164.319779
1695.139582,1001,2174.384984
451.299284,396,2177.840555
1651.815766,1001,2196.21604
1756.579368,1001,2206.239288
1824.797778,1001,2225.017358
2106.205001,1001,2233.868789
1710.155706,1001,2255.536851
1727.032683,1001,2264.160575
1738.838438,1001,2287.457898
1837.641129,1001,2296.302501
1574.617337,1001,2318.509633
1320.735322,1001,2327.28678
1938.702963,1001,2349.564407
1706.011744,1001,2358.393348
2107.286169,1001,2378.445728
2072.493853,1001,2387.224441
1608.164859,1001,2408.051008
1725.987564,1001,2417.260194
1657.56533,1001,2436.515007
2059.988911,1001,2446.356436
1734.005553,1001,2465.156254
1474.021632,1001,2475.198962
1796.168763,1001,2494.621102
1725.240147,1001,2503.491316
1896.247746,1001,2523.413815
1779.785074,1001,2532.093023
2095.888,1001,2552.845492
1778.864824,1001,2561.624845
1738.438192,1001,2581.827629
252.416423,305,2584.507862
1753.378677,1001,2593.252439
1429.917186,996,2613.48348
2119.773567,1001,2622.273896
1663.546027,1001,2642.219628
2061.767559,1001,2651.001576
1674.435094,1001,2670.102885
1699.335179,1001,2680.35184
1486.812499,1001,2699.333076
426.606197,442,2703.264264
1628.663407,1001,2713.157725
285.858236,325,2726.490067
1278.73821,1001,2735.380102
1481.292958,1001,2755.278836
1942.385762,1001,2764.082648
1656.151143,1001,2783.67852
721.160092,481,2787.864759
2060.044822,1001,2796.599342
854.162805,585,2813.168584
1703.048272,1001,2821.940602
1839.80843,1001,2841.542508
1396.112,856,2849.061234
1771.507176,1001,2857.731522
1748.306774,1001,2878.518445
1671.657737,1001,2887.374943
1624.218182,1001,2912.716376
1741.729363,1001,2921.214268
1767.913197,1001,2940.963499
1343.422016,1001,2949.700336
1805.958609,1001,2968.931721
1293.839932,1001,2978.254385
1702.604112,1001,2995.847514
1813.243412,1001,3006.410855
1724.963938,1001,3027.673951
1791.180127,1001,3039.184097
2001.115467,1001,3061.139865
1784.369888,1001,3071.766319
327.113241,318,3074.903802
1793.303579,1001,3096.063695
1817.660142,1001,3107.502481
1853.557467,1001,3126.335636
1066.391296,699,3132.839284
651.129301,464,3138.596666
1483.396364,1001,3162.227242
1740.02285,1001,3172.967178
1598.722234,1001,3196.838383
1739.522177,1001,3209.198599
1812.891391,1001,3232.887852
1857.743968,1001,3245.148772
1800.879232,1001,3269.914421
1779.184172,1001,3281.708241
1992.044971,1001,3305.417246
1674.031236,1001,3315.386882
1781.949638,1001,3339.238392
1482.466894,1001,3348.549394
2056.813194,1001,3366.061207
165.133021,229,3367.987478
2008.23043,1001,3377.543934
256.994246,282,3389.030194
1834.210014,1001,3397.683442
1857.186325,1001,3416.202641
1813.412127,1001,3424.681328
2018.968004,1001,3443.854677
1861.69342,1001,3452.277982
1861.136191,1001,3470.065751
1831.018444,1001,3479.222392
1764.00493,1001,3487.720872
1658.059708,1001,3509.401985
1870.13946,1001,3518.70755
2102.162106,1001,3539.734453
1896.442945,1001,3548.635552
1457.682729,901,3565.866227
1816.368904,1001,3575.116724
1988.260138,1001,3594.215439
1804.656769,1001,3603.573974
2114.454497,1001,3622.898474
1840.381972,1001,3631.940438
1851.298977,1001,3652.549023
